time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.760000000000002,-1.4410601051745098,-1.8936279495891666,18.31464666834099,6.140930321231327,0.2502898698717404,0.0,-2.1936436347477923,-2.0958184614917603,4.806561762671991,-0.07705109708152452,0.193724251459986,0.0,399.30412794668797,400.0980928179215,399.39611713204255,399.9083133935097
2.820000000000002,-1.5773244404370328,-2.0220063700701356,18.603069795431104,6.136519980519596,0.26140895369420036,0.0,-2.3494600989234313,-2.183807022214335,4.806896236885192,-0.0672234046923146,0.15776934594771863,0.0,442.8943539207925,439.9591251422509,441.4055188590687,442.2116619795765
2.880000000000002,-1.7237486174139984,-2.1560742549115366,18.893699925924423,6.132743790108304,0.2709358442688803,0.0,-2.5321380321385867,-2.2854035819029463,4.879763408456256,-0.05550977344134927,0.1607301780525018,0.0,465.8679540073768,466.1220745761472,466.41553253048835,467.32690080582233
2.940000000000002,-1.8819216893909148,-2.2966274082158025,19.190713805100287,6.129358372599906,0.2808028666320457,0.0,-2.7411046712751572,-2.399900001403391,5.0192654240207295,-0.0583162090175796,0.171002142637864,0.0,488.75255539432993,489.540632719575,489.16364298993545,488.95272476159397
3.000000000000002,-2.052965635077982,-2.444178912700145,19.496371865295696,6.126132740258814,0.2909543055832904,0.0,-2.961187802819582,-2.518660905088612,5.167751311558169,-0.04593069437323949,0.1653022726136655,0.0,495.0757860422485,494.6803599309237,494.1921868513527,495.10279396412847
3.0600000000000023,-2.2369748864577494,-2.5986765942802754,19.809298465355187,6.123163884377373,0.30059669503896647,0.0,-3.173221880247672,-2.63140269084622,5.261813583942675,-0.05774105949376629,0.14942941445703264,0.0,482.4351836220504,481.25715896430813,481.51586321963157,480.6200470800715
3.1200000000000023,-2.432696645418325,-2.7593781869612566,20.123937520091808,6.119798115699517,0.3096384961321341,0.0,-3.351560723932754,-2.7255667690353103,5.225572193875582,-0.05299528905108658,0.15311495975976958,0.0,441.919378981552,442.2446195629741,442.2907193235436,442.6793367914909
3.1800000000000024,-2.6397681729563582,-2.9260330372561953,20.43782091564489,6.116459913055245,0.31891833809631187,0.0,-3.5515398197359587,-2.8298020156213277,5.236288927911116,-0.06152333149909823,0.15759136511914823,0.0,459.98002400707185,460.35614193272494,458.5625393968243,457.8824346938501
3.2400000000000024,-2.859582971288402,-3.0992867400350956,20.75393568282332,6.112801773875685,0.3284681398204441,0.0,-3.7763189082869935,-2.9455272608210623,5.299544307083225,-0.05988319958137877,0.16213157977899956,0.0,477.78663646729905,478.1548052141828,478.08669334760157,478.20930940177783
3.3000000000000025,-3.092167507861323,-3.279097760167051,21.071106263076125,6.1093251329550515,0.3378768686744875,0.0,-3.9772418812952663,-3.0484062355967994,5.271996471430982,-0.05432468748076444,0.1432042594999919,0.0,451.93276669655154,450.4268646542468,451.6427283318175,452.08865788950317
